region_name,region_type,parent_region_code,region_code,region_code_level,region_code_type,leaf_region_code,country_iso_3166-1_alpha-2,country_iso_3166-1_alpha-3,country_iso_3166-1_numeric,level_1_region_code,level_2_region_code,level_3_region_code,datacommons_name,datacommons_id,wikidata_id
Providence County,county,US-RI,US-RI-44007,3,fips_6-4,44007,US,USA,840,USA,US-RI,US-RI-44007,Providence County,geoId/44007,Q54253
Anderson County,county,US-SC,US-SC-45007,3,fips_6-4,45007,US,USA,840,USA,US-SC,US-SC-45007,Anderson County,geoId/45007,Q489420
Bennett County,county,US-SD,US-SD-46007,3,fips_6-4,46007,US,USA,840,USA,US-SD,US-SD-46007,Bennett County,geoId/46007,Q484231
Bledsoe County,county,US-TN,US-TN-47007,3,fips_6-4,47007,US,USA,840,USA,US-TN,US-TN-47007,Bledsoe County,geoId/47007,Q494822
Aransas County,county,US-TX,US-TX-48007,3,fips_6-4,48007,US,USA,840,USA,US-TX,US-TX-48007,Aransas County,geoId/48007,Q107982
Carbon County,county,US-UT,US-UT-49007,3,fips_6-4,49007,US,USA,840,USA,US-UT,US-UT-49007,Carbon County,geoId/49007,Q156467
Chittenden County,county,US-VT,US-VT-50007,3,fips_6-4,50007,US,USA,840,USA,US-VT,US-VT-50007,Chittenden County,geoId/50007,Q509770
Amelia County,county,US-VA,US-VA-51007,3,fips_6-4,51007,US,USA,840,USA,US-VA,US-VA-51007,Amelia County,geoId/51007,Q461562
Chelan County,county,US-WA,US-WA-53007,3,fips_6-4,53007,US,USA,840,USA,US-WA,US-WA-53007,Chelan County,geoId/53007,Q493236
Braxton County,county,US-WV,US-WV-54007,3,fips_6-4,54007,US,USA,840,USA,US-WV,US-WV-54007,Braxton County,geoId/54007,Q494138
Bayfield County,county,US-WI,US-WI-55007,3,fips_6-4,55007,US,USA,840,USA,US-WI,US-WI-55007,Bayfield County,geoId/55007,Q490482
Carbon County,county,US-WY,US-WY-56007,3,fips_6-4,56007,US,USA,840,USA,US-WY,US-WY-56007,Carbon County,geoId/56007,Q156452
Aguas Buenas Municipio,county,US-PR,US-PR-72007,3,fips_6-4,72007,US,USA,840,USA,US-PR,US-PR-72007,Aguas Buenas,geoId/72007,Q2361568
Blount County,county,US-AL,US-AL-01009,3,fips_6-4,01009,US,USA,840,USA,US-AL,US-AL-01009,Blount County,geoId/01009,Q111250
Graham County,county,US-AZ,US-AZ-04009,3,fips_6-4,04009,US,USA,840,USA,US-AZ,US-AZ-04009,Graham County,geoId/04009,Q58692
Boone County,county,US-AR,US-AR-05009,3,fips_6-4,05009,US,USA,840,USA,US-AR,US-AR-05009,Boone County,geoId/05009,Q61010
Calaveras County,county,US-CA,US-CA-06009,3,fips_6-4,06009,US,USA,840,USA,US-CA,US-CA-06009,Calaveras County,geoId/06009,Q271613
Baca County,county,US-CO,US-CO-08009,3,fips_6-4,08009,US,USA,840,USA,US-CO,US-CO-08009,Baca County,geoId/08009,Q156429
New Haven County,county,US-CT,US-CT-09009,3,fips_6-4,09009,US,USA,840,USA,US-CT,US-CT-09009,New Haven County,geoId/09009,Q54234
Brevard County,county,US-FL,US-FL-12009,3,fips_6-4,12009,US,USA,840,USA,US-FL,US-FL-12009,Brevard County,geoId/12009,Q488517
Baldwin County,county,US-GA,US-GA-13009,3,fips_6-4,13009,US,USA,840,USA,US-GA,US-GA-13009,Baldwin County,geoId/13009,Q488206
Maui County,county,US-HI,US-HI-15009,3,fips_6-4,15009,US,USA,840,USA,US-HI,US-HI-15009,Maui County,geoId/15009,Q111409
Benewah County,county,US-ID,US-ID-16009,3,fips_6-4,16009,US,USA,840,USA,US-ID,US-ID-16009,Benewah County,geoId/16009,Q486376
Brown County,county,US-IL,US-IL-17009,3,fips_6-4,17009,US,USA,840,USA,US-IL,US-IL-17009,Brown County,geoId/17009,Q109761
Blackford County,county,US-IN,US-IN-18009,3,fips_6-4,18009,US,USA,840,USA,US-IN,US-IN-18009,Blackford County,geoId/18009,Q505272
Audubon County,county,US-IA,US-IA-19009,3,fips_6-4,19009,US,USA,840,USA,US-IA,US-IA-19009,Audubon County,geoId/19009,Q111913
Barton County,county,US-KS,US-KS-20009,3,fips_6-4,20009,US,USA,840,USA,US-KS,US-KS-20009,Barton County,geoId/20009,Q376096
Barren County,county,US-KY,US-KY-21009,3,fips_6-4,21009,US,USA,840,USA,US-KY,US-KY-21009,Barren County,geoId/21009,Q486081
Avoyelles Parish,county,US-LA,US-LA-22009,3,fips_6-4,22009,US,USA,840,USA,US-LA,US-LA-22009,Avoyelles Parish,geoId/22009,Q504435
Hancock County,county,US-ME,US-ME-23009,3,fips_6-4,23009,US,USA,840,USA,US-ME,US-ME-23009,Hancock County,geoId/23009,Q506351
Calvert County,county,US-MD,US-MD-24009,3,fips_6-4,24009,US,USA,840,USA,US-MD,US-MD-24009,Calvert County,geoId/24009,Q501277
Essex County,county,US-MA,US-MA-25009,3,fips_6-4,25009,US,USA,840,USA,US-MA,US-MA-25009,Essex County,geoId/25009,Q54076
Antrim County,county,US-MI,US-MI-26009,3,fips_6-4,26009,US,USA,840,USA,US-MI,US-MI-26009,Antrim County,geoId/26009,Q490807
Benton County,county,US-MN,US-MN-27009,3,fips_6-4,27009,US,USA,840,USA,US-MN,US-MN-27009,Benton County,geoId/27009,Q109851
Benton County,county,US-MS,US-MS-28009,3,fips_6-4,28009,US,USA,840,USA,US-MS,US-MS-28009,Benton County,geoId/28009,Q110655
Barry County,county,US-MO,US-MO-29009,3,fips_6-4,29009,US,USA,840,USA,US-MO,US-MO-29009,Barry County,geoId/29009,Q485235
Carbon County,county,US-MT,US-MT-30009,3,fips_6-4,30009,US,USA,840,USA,US-MT,US-MT-30009,Carbon County,geoId/30009,Q192992
Blaine County,county,US-NE,US-NE-31009,3,fips_6-4,31009,US,USA,840,USA,US-NE,US-NE-31009,Blaine County,geoId/31009,Q2613391
Esmeralda County,county,US-NV,US-NV-32009,3,fips_6-4,32009,US,USA,840,USA,US-NV,US-NV-32009,Esmeralda County,geoId/32009,Q484349
Grafton County,county,US-NH,US-NH-33009,3,fips_6-4,33009,US,USA,840,USA,US-NH,US-NH-33009,Grafton County,geoId/33009,Q54445
Cape May County,county,US-NJ,US-NJ-34009,3,fips_6-4,34009,US,USA,840,USA,US-NJ,US-NJ-34009,Cape May County,geoId/34009,Q497795
Curry County,county,US-NM,US-NM-35009,3,fips_6-4,35009,US,USA,840,USA,US-NM,US-NM-35009,Curry County,geoId/35009,Q484496
Cattaraugus County,county,US-NY,US-NY-36009,3,fips_6-4,36009,US,USA,840,USA,US-NY,US-NY-36009,Cattaraugus County,geoId/36009,Q114923
Ashe County,county,US-NC,US-NC-37009,3,fips_6-4,37009,US,USA,840,USA,US-NC,US-NC-37009,Ashe County,geoId/37009,Q491626
Bottineau County,county,US-ND,US-ND-38009,3,fips_6-4,38009,US,USA,840,USA,US-ND,US-ND-38009,Bottineau County,geoId/38009,Q29124
Athens County,county,US-OH,US-OH-39009,3,fips_6-4,39009,US,USA,840,USA,US-OH,US-OH-39009,Athens County,geoId/39009,Q485588
Beckham County,county,US-OK,US-OK-40009,3,fips_6-4,40009,US,USA,840,USA,US-OK,US-OK-40009,Beckham County,geoId/40009,Q491646
Columbia County,county,US-OR,US-OR-41009,3,fips_6-4,41009,US,USA,840,USA,US-OR,US-OR-41009,Columbia County,geoId/41009,Q484385
Bedford County,county,US-PA,US-PA-42009,3,fips_6-4,42009,US,USA,840,USA,US-PA,US-PA-42009,Bedford County,geoId/42009,Q494174
Washington County,county,US-RI,US-RI-44009,3,fips_6-4,44009,US,USA,840,USA,US-RI,US-RI-44009,Washington County,geoId/44009,Q54258
Bamberg County,county,US-SC,US-SC-45009,3,fips_6-4,45009,US,USA,840,USA,US-SC,US-SC-45009,Bamberg County,geoId/45009,Q497890
Bon Homme County,county,US-SD,US-SD-46009,3,fips_6-4,46009,US,USA,840,USA,US-SD,US-SD-46009,Bon Homme County,geoId/46009,Q484234
Blount County,county,US-TN,US-TN-47009,3,fips_6-4,47009,US,USA,840,USA,US-TN,US-TN-47009,Blount County,geoId/47009,Q475301
Archer County,county,US-TX,US-TX-48009,3,fips_6-4,48009,US,USA,840,USA,US-TX,US-TX-48009,Archer County,geoId/48009,Q108793
Daggett County,county,US-UT,US-UT-49009,3,fips_6-4,49009,US,USA,840,USA,US-UT,US-UT-49009,Daggett County,geoId/49009,Q111304
Essex County,county,US-VT,US-VT-50009,3,fips_6-4,50009,US,USA,840,USA,US-VT,US-VT-50009,Essex County,geoId/50009,Q509826
Amherst County,county,US-VA,US-VA-51009,3,fips_6-4,51009,US,USA,840,USA,US-VA,US-VA-51009,Amherst County,geoId/51009,Q470626
Clallam County,county,US-WA,US-WA-53009,3,fips_6-4,53009,US,USA,840,USA,US-WA,US-WA-53009,Clallam County,geoId/53009,Q156306
Brooke County,county,US-WV,US-WV-54009,3,fips_6-4,54009,US,USA,840,USA,US-WV,US-WV-54009,Brooke County,geoId/54009,Q490937
Brown County,county,US-WI,US-WI-55009,3,fips_6-4,55009,US,USA,840,USA,US-WI,US-WI-55009,Brown County,geoId/55009,Q494893
Converse County,county,US-WY,US-WY-56009,3,fips_6-4,56009,US,USA,840,USA,US-WY,US-WY-56009,Converse County,geoId/56009,Q484156
Aibonito Municipio,county,US-PR,US-PR-72009,3,fips_6-4,72009,US,USA,840,USA,US-PR,US-PR-72009,Aibonito,geoId/72009,Q2485628
Bullock County,county,US-AL,US-AL-01011,3,fips_6-4,01011,US,USA,840,USA,US-AL,US-AL-01011,Bullock County,geoId/01011,Q111259
Greenlee County,county,US-AZ,US-AZ-04011,3,fips_6-4,04011,US,USA,840,USA,US-AZ,US-AZ-04011,Greenlee County,geoId/04011,Q58683
Bradley County,county,US-AR,US-AR-05011,3,fips_6-4,05011,US,USA,840,USA,US-AR,US-AR-05011,Bradley County,geoId/05011,Q61024
Colusa County,county,US-CA,US-CA-06011,3,fips_6-4,06011,US,USA,840,USA,US-CA,US-CA-06011,Colusa County,geoId/06011,Q271609
Bent County,county,US-CO,US-CO-08011,3,fips_6-4,08011,US,USA,840,USA,US-CO,US-CO-08011,Bent County,geoId/08011,Q312201
New London County,county,US-CT,US-CT-09011,3,fips_6-4,09011,US,USA,840,USA,US-CT,US-CT-09011,New London County,geoId/09011,Q54240
Broward County,county,US-FL,US-FL-12011,3,fips_6-4,12011,US,USA,840,USA,US-FL,US-FL-12011,Broward County,geoId/12011,Q494624
Banks County,county,US-GA,US-GA-13011,3,fips_6-4,13011,US,USA,840,USA,US-GA,US-GA-13011,Banks County,geoId/13011,Q488201
Bingham County,county,US-ID,US-ID-16011,3,fips_6-4,16011,US,USA,840,USA,US-ID,US-ID-16011,Bingham County,geoId/16011,Q488548
Bureau County,county,US-IL,US-IL-17011,3,fips_6-4,17011,US,USA,840,USA,US-IL,US-IL-17011,Bureau County,geoId/17011,Q109518
Boone County,county,US-IN,US-IN-18011,3,fips_6-4,18011,US,USA,840,USA,US-IN,US-IN-18011,Boone County,geoId/18011,Q499547
Benton County,county,US-IA,US-IA-19011,3,fips_6-4,19011,US,USA,840,USA,US-IA,US-IA-19011,Benton County,geoId/19011,Q111886
Bourbon County,county,US-KS,US-KS-20011,3,fips_6-4,20011,US,USA,840,USA,US-KS,US-KS-20011,Bourbon County,geoId/20011,Q376592
Bath County,county,US-KY,US-KY-21011,3,fips_6-4,21011,US,USA,840,USA,US-KY,US-KY-21011,Bath County,geoId/21011,Q486060
Beauregard Parish,county,US-LA,US-LA-22011,3,fips_6-4,22011,US,USA,840,USA,US-LA,US-LA-22011,Beauregard Parish,geoId/22011,Q504284
Kennebec County,county,US-ME,US-ME-23011,3,fips_6-4,23011,US,USA,840,USA,US-ME,US-ME-23011,Kennebec County,geoId/23011,Q497172
Caroline County,county,US-MD,US-MD-24011,3,fips_6-4,24011,US,USA,840,USA,US-MD,US-MD-24011,Caroline County,geoId/24011,Q501242
Franklin County,county,US-MA,US-MA-25011,3,fips_6-4,25011,US,USA,840,USA,US-MA,US-MA-25011,Franklin County,geoId/25011,Q54163
Arenac County,county,US-MI,US-MI-26011,3,fips_6-4,26011,US,USA,840,USA,US-MI,US-MI-26011,Arenac County,geoId/26011,Q491868
Big Stone County,county,US-MN,US-MN-27011,3,fips_6-4,27011,US,USA,840,USA,US-MN,US-MN-27011,Big Stone County,geoId/27011,Q113255
Bolivar County,county,US-MS,US-MS-28011,3,fips_6-4,28011,US,USA,840,USA,US-MS,US-MS-28011,Bolivar County,geoId/28011,Q115356
Barton County,county,US-MO,US-MO-29011,3,fips_6-4,29011,US,USA,840,USA,US-MO,US-MO-29011,Barton County,geoId/29011,Q484501
Carter County,county,US-MT,US-MT-30011,3,fips_6-4,30011,US,USA,840,USA,US-MT,US-MT-30011,Carter County,geoId/30011,Q193072
Boone County,county,US-NE,US-NE-31011,3,fips_6-4,31011,US,USA,840,USA,US-NE,US-NE-31011,Boone County,geoId/31011,Q113151
Eureka County,county,US-NV,US-NV-32011,3,fips_6-4,32011,US,USA,840,USA,US-NV,US-NV-32011,Eureka County,geoId/32011,Q484381
Hillsborough County,county,US-NH,US-NH-33011,3,fips_6-4,33011,US,USA,840,USA,US-NH,US-NH-33011,Hillsborough County,geoId/33011,Q54439
Cumberland County,county,US-NJ,US-NJ-34011,3,fips_6-4,34011,US,USA,840,USA,US-NJ,US-NJ-34011,Cumberland County,geoId/34011,Q497845
De Baca County,county,US-NM,US-NM-35011,3,fips_6-4,35011,US,USA,840,USA,US-NM,US-NM-35011,De Baca County,geoId/35011,Q182176
Cayuga County,county,US-NY,US-NY-36011,3,fips_6-4,36011,US,USA,840,USA,US-NY,US-NY-36011,Cayuga County,geoId/36011,Q115182
Avery County,county,US-NC,US-NC-37011,3,fips_6-4,37011,US,USA,840,USA,US-NC,US-NC-37011,Avery County,geoId/37011,Q497804
Bowman County,county,US-ND,US-ND-38011,3,fips_6-4,38011,US,USA,840,USA,US-ND,US-ND-38011,Bowman County,geoId/38011,Q28274
Auglaize County,county,US-OH,US-OH-39011,3,fips_6-4,39011,US,USA,840,USA,US-OH,US-OH-39011,Auglaize County,geoId/39011,Q372364
Blaine County,county,US-OK,US-OK-40011,3,fips_6-4,40011,US,USA,840,USA,US-OK,US-OK-40011,Blaine County,geoId/40011,Q491623
Coos County,county,US-OR,US-OR-41011,3,fips_6-4,41011,US,USA,840,USA,US-OR,US-OR-41011,Coos County,geoId/41011,Q484426
Berks County,county,US-PA,US-PA-42011,3,fips_6-4,42011,US,USA,840,USA,US-PA,US-PA-42011,Berks County,geoId/42011,Q490920
Barnwell County,county,US-SC,US-SC-45011,3,fips_6-4,45011,US,USA,840,USA,US-SC,US-SC-45011,Barnwell County,geoId/45011,Q497917
Brookings County,county,US-SD,US-SD-46011,3,fips_6-4,46011,US,USA,840,USA,US-SD,US-SD-46011,Brookings County,geoId/46011,Q489069
Bradley County,county,US-TN,US-TN-47011,3,fips_6-4,47011,US,USA,840,USA,US-TN,US-TN-47011,Bradley County,geoId/47011,Q494803
Armstrong County,county,US-TX,US-TX-48011,3,fips_6-4,48011,US,USA,840,USA,US-TX,US-TX-48011,Armstrong County,geoId/48011,Q107977
Davis County,county,US-UT,US-UT-49011,3,fips_6-4,49011,US,USA,840,USA,US-UT,US-UT-49011,Davis County,geoId/49011,Q26631
Franklin County,county,US-VT,US-VT-50011,3,fips_6-4,50011,US,USA,840,USA,US-VT,US-VT-50011,Franklin County,geoId/50011,Q509880
Appomattox County,county,US-VA,US-VA-51011,3,fips_6-4,51011,US,USA,840,USA,US-VA,US-VA-51011,Appomattox County,geoId/51011,Q490325
Clark County,county,US-WA,US-WA-53011,3,fips_6-4,53011,US,USA,840,USA,US-WA,US-WA-53011,Clark County,geoId/53011,Q156287
Cabell County,county,US-WV,US-WV-54011,3,fips_6-4,54011,US,USA,840,USA,US-WV,US-WV-54011,Cabell County,geoId/54011,Q494129
Buffalo County,county,US-WI,US-WI-55011,3,fips_6-4,55011,US,USA,840,USA,US-WI,US-WI-55011,Buffalo County,geoId/55011,Q494943
Crook County,county,US-WY,US-WY-56011,3,fips_6-4,56011,US,USA,840,USA,US-WY,US-WY-56011,Crook County,geoId/56011,Q109508
Añasco Municipio,county,US-PR,US-PR-72011,3,fips_6-4,72011,US,USA,840,USA,US-PR,US-PR-72011,Añasco,geoId/72011,Q2390910
La Paz County,county,US-AZ,US-AZ-04012,3,fips_6-4,04012,US,USA,840,USA,US-AZ,US-AZ-04012,La Paz County,geoId/04012,Q58759
Butler County,county,US-AL,US-AL-01013,3,fips_6-4,01013,US,USA,840,USA,US-AL,US-AL-01013,Butler County,geoId/01013,Q108871
Aleutians East Borough,county,US-AK,US-AK-02013,3,fips_6-4,02013,US,USA,840,USA,US-AK,US-AK-02013,Aleutians East Borough,geoId/02013,Q504371
Maricopa County,county,US-AZ,US-AZ-04013,3,fips_6-4,04013,US,USA,840,USA,US-AZ,US-AZ-04013,Maricopa County,geoId/04013,Q58691
Calhoun County,county,US-AR,US-AR-05013,3,fips_6-4,05013,US,USA,840,USA,US-AR,US-AR-05013,Calhoun County,geoId/05013,Q61461
Contra Costa County,county,US-CA,US-CA-06013,3,fips_6-4,06013,US,USA,840,USA,US-CA,US-CA-06013,Contra Costa County,geoId/06013,Q108058
Boulder County,county,US-CO,US-CO-08013,3,fips_6-4,08013,US,USA,840,USA,US-CO,US-CO-08013,Boulder County,geoId/08013,Q113029
Tolland County,county,US-CT,US-CT-09013,3,fips_6-4,09013,US,USA,840,USA,US-CT,US-CT-09013,Tolland County,geoId/09013,Q54246
Calhoun County,county,US-FL,US-FL-12013,3,fips_6-4,12013,US,USA,840,USA,US-FL,US-FL-12013,Calhoun County,geoId/12013,Q174913
Barrow County,county,US-GA,US-GA-13013,3,fips_6-4,13013,US,USA,840,USA,US-GA,US-GA-13013,Barrow County,geoId/13013,Q486838
Blaine County,county,US-ID,US-ID-16013,3,fips_6-4,16013,US,USA,840,USA,US-ID,US-ID-16013,Blaine County,geoId/16013,Q488582
Calhoun County,county,US-IL,US-IL-17013,3,fips_6-4,17013,US,USA,840,USA,US-IL,US-IL-17013,Calhoun County,geoId/17013,Q111633
Brown County,county,US-IN,US-IN-18013,3,fips_6-4,18013,US,USA,840,USA,US-IN,US-IN-18013,Brown County,geoId/18013,Q499551
Black Hawk County,county,US-IA,US-IA-19013,3,fips_6-4,19013,US,USA,840,USA,US-IA,US-IA-19013,Black Hawk County,geoId/19013,Q156628
Brown County,county,US-KS,US-KS-20013,3,fips_6-4,20013,US,USA,840,USA,US-KS,US-KS-20013,Brown County,geoId/20013,Q376175
Bell County,county,US-KY,US-KY-21013,3,fips_6-4,21013,US,USA,840,USA,US-KY,US-KY-21013,Bell County,geoId/21013,Q491941
Bienville Parish,county,US-LA,US-LA-22013,3,fips_6-4,22013,US,USA,840,USA,US-LA,US-LA-22013,Bienville Parish,geoId/22013,Q369211
Knox County,county,US-ME,US-ME-23013,3,fips_6-4,23013,US,USA,840,USA,US-ME,US-ME-23013,Knox County,geoId/23013,Q502581
Carroll County,county,US-MD,US-MD-24013,3,fips_6-4,24013,US,USA,840,USA,US-MD,US-MD-24013,Carroll County,geoId/24013,Q501323
Hampden County,county,US-MA,US-MA-25013,3,fips_6-4,25013,US,USA,840,USA,US-MA,US-MA-25013,Hampden County,geoId/25013,Q54160
Baraga County,county,US-MI,US-MI-26013,3,fips_6-4,26013,US,USA,840,USA,US-MI,US-MI-26013,Baraga County,geoId/26013,Q491140
Blue Earth County,county,US-MN,US-MN-27013,3,fips_6-4,27013,US,USA,840,USA,US-MN,US-MN-27013,Blue Earth County,geoId/27013,Q110340
Calhoun County,county,US-MS,US-MS-28013,3,fips_6-4,28013,US,USA,840,USA,US-MS,US-MS-28013,Calhoun County,geoId/28013,Q109512
Bates County,county,US-MO,US-MO-29013,3,fips_6-4,29013,US,USA,840,USA,US-MO,US-MO-29013,Bates County,geoId/29013,Q484300
Cascade County,county,US-MT,US-MT-30013,3,fips_6-4,30013,US,USA,840,USA,US-MT,US-MT-30013,Cascade County,geoId/30013,Q193167
Box Butte County,county,US-NE,US-NE-31013,3,fips_6-4,31013,US,USA,840,USA,US-NE,US-NE-31013,Box Butte County,geoId/31013,Q484282
Humboldt County,county,US-NV,US-NV-32013,3,fips_6-4,32013,US,USA,840,USA,US-NV,US-NV-32013,Humboldt County,geoId/32013,Q495376
Merrimack County,county,US-NH,US-NH-33013,3,fips_6-4,33013,US,USA,840,USA,US-NH,US-NH-33013,Merrimack County,geoId/33013,Q54440
Essex County,county,US-NJ,US-NJ-34013,3,fips_6-4,34013,US,USA,840,USA,US-NJ,US-NJ-34013,Essex County,geoId/34013,Q128077
Doña Ana County,county,US-NM,US-NM-35013,3,fips_6-4,35013,US,USA,840,USA,US-NM,US-NM-35013,Doña Ana County,geoId/35013,Q112953
Chautauqua County,county,US-NY,US-NY-36013,3,fips_6-4,36013,US,USA,840,USA,US-NY,US-NY-36013,Chautauqua County,geoId/36013,Q115061
Beaufort County,county,US-NC,US-NC-37013,3,fips_6-4,37013,US,USA,840,USA,US-NC,US-NC-37013,Beaufort County,geoId/37013,Q484639
Burke County,county,US-ND,US-ND-38013,3,fips_6-4,38013,US,USA,840,USA,US-ND,US-ND-38013,Burke County,geoId/38013,Q29118
Belmont County,county,US-OH,US-OH-39013,3,fips_6-4,39013,US,USA,840,USA,US-OH,US-OH-39013,Belmont County,geoId/39013,Q485513
Bryan County,county,US-OK,US-OK-40013,3,fips_6-4,40013,US,USA,840,USA,US-OK,US-OK-40013,Bryan County,geoId/40013,Q491616
Crook County,county,US-OR,US-OR-41013,3,fips_6-4,41013,US,USA,840,USA,US-OR,US-OR-41013,Crook County,geoId/41013,Q484354
Blair County,county,US-PA,US-PA-42013,3,fips_6-4,42013,US,USA,840,USA,US-PA,US-PA-42013,Blair County,geoId/42013,Q494152
Beaufort County,county,US-SC,US-SC-45013,3,fips_6-4,45013,US,USA,840,USA,US-SC,US-SC-45013,Beaufort County,geoId/45013,Q495682
Brown County,county,US-SD,US-SD-46013,3,fips_6-4,46013,US,USA,840,USA,US-SD,US-SD-46013,Brown County,geoId/46013,Q489062
Campbell County,county,US-TN,US-TN-47013,3,fips_6-4,47013,US,USA,840,USA,US-TN,US-TN-47013,Campbell County,geoId/47013,Q494791
Atascosa County,county,US-TX,US-TX-48013,3,fips_6-4,48013,US,USA,840,USA,US-TX,US-TX-48013,Atascosa County,geoId/48013,Q108372
Duchesne County,county,US-UT,US-UT-49013,3,fips_6-4,49013,US,USA,840,USA,US-UT,US-UT-49013,Duchesne County,geoId/49013,Q26564
Grand Isle County,county,US-VT,US-VT-50013,3,fips_6-4,50013,US,USA,840,USA,US-VT,US-VT-50013,Grand Isle County,geoId/50013,Q1124720
Arlington County,county,US-VA,US-VA-51013,3,fips_6-4,51013,US,USA,840,USA,US-VA,US-VA-51013,Arlington County,geoId/51013,Q107126
Columbia County,county,US-WA,US-WA-53013,3,fips_6-4,53013,US,USA,840,USA,US-WA,US-WA-53013,Columbia County,geoId/53013,Q156253
Calhoun County,county,US-WV,US-WV-54013,3,fips_6-4,54013,US,USA,840,USA,US-WV,US-WV-54013,Calhoun County,geoId/54013,Q490958
Burnett County,county,US-WI,US-WI-55013,3,fips_6-4,55013,US,USA,840,USA,US-WI,US-WI-55013,Burnett County,geoId/55013,Q494952
Fremont County,county,US-WY,US-WY-56013,3,fips_6-4,56013,US,USA,840,USA,US-WY,US-WY-56013,Fremont County,geoId/56013,Q484142
Arecibo Municipio,county,US-PR,US-PR-72013,3,fips_6-4,72013,US,USA,840,USA,US-PR,US-PR-72013,Arecibo Municipio,geoId/72013,Q640728
Broomfield County,county,US-CO,US-CO-08014,3,fips_6-4,08014,US,USA,840,USA,US-CO,US-CO-08014,Broomfield County,geoId/08014,Q492819
Calhoun County,county,US-AL,US-AL-01015,3,fips_6-4,01015,US,USA,840,USA,US-AL,US-AL-01015,Calhoun County,geoId/01015,Q108856
Mohave County,county,US-AZ,US-AZ-04015,3,fips_6-4,04015,US,USA,840,USA,US-AZ,US-AZ-04015,Mohave County,geoId/04015,Q58696
Carroll County,county,US-AR,US-AR-05015,3,fips_6-4,05015,US,USA,840,USA,US-AR,US-AR-05015,Carroll County,geoId/05015,Q61216
Del Norte County,county,US-CA,US-CA-06015,3,fips_6-4,06015,US,USA,840,USA,US-CA,US-CA-06015,Del Norte County,geoId/06015,Q156186
Chaffee County,county,US-CO,US-CO-08015,3,fips_6-4,08015,US,USA,840,USA,US-CO,US-CO-08015,Chaffee County,geoId/08015,Q113423
Windham County,county,US-CT,US-CT-09015,3,fips_6-4,09015,US,USA,840,USA,US-CT,US-CT-09015,Windham County,geoId/09015,Q54251
Charlotte County,county,US-FL,US-FL-12015,3,fips_6-4,12015,US,USA,840,USA,US-FL,US-FL-12015,Charlotte County,geoId/12015,Q488499
Bartow County,county,US-GA,US-GA-13015,3,fips_6-4,13015,US,USA,840,USA,US-GA,US-GA-13015,Bartow County,geoId/13015,Q488181
Boise County,county,US-ID,US-ID-16015,3,fips_6-4,16015,US,USA,840,USA,US-ID,US-ID-16015,Boise County,geoId/16015,Q486357
Carroll County,county,US-IL,US-IL-17015,3,fips_6-4,17015,US,USA,840,USA,US-IL,US-IL-17015,Carroll County,geoId/17015,Q488553
Carroll County,county,US-IN,US-IN-18015,3,fips_6-4,18015,US,USA,840,USA,US-IN,US-IN-18015,Carroll County,geoId/18015,Q504422
Boone County,county,US-IA,US-IA-19015,3,fips_6-4,19015,US,USA,840,USA,US-IA,US-IA-19015,Boone County,geoId/19015,Q111235
Butler County,county,US-KS,US-KS-20015,3,fips_6-4,20015,US,USA,840,USA,US-KS,US-KS-20015,Butler County,geoId/20015,Q376505
Boone County,county,US-KY,US-KY-21015,3,fips_6-4,21015,US,USA,840,USA,US-KY,US-KY-21015,Boone County,geoId/21015,Q113185
