country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CM,Cameroon,,,,,,2020-07-21,-6,-4,-19,5,-11,7
CM,Cameroon,,,,,,2020-07-22,-7,-4,-18,4,-9,6
CM,Cameroon,,,,,,2020-07-23,-7,-5,-17,6,-11,8
CM,Cameroon,,,,,,2020-07-24,-5,-3,-15,7,-10,6
CM,Cameroon,,,,,,2020-07-25,-3,-2,-16,8,-5,5
CM,Cameroon,,,,,,2020-07-26,-6,-5,-18,3,-3,5
CM,Cameroon,,,,,,2020-07-27,-1,0,-15,14,-12,4
CM,Cameroon,,,,,,2020-07-28,-3,-2,-18,12,-12,6
CM,Cameroon,,,,,,2020-07-29,-2,2,-14,10,-12,5
CM,Cameroon,,,,,,2020-07-30,0,1,-17,12,-14,6
CM,Cameroon,,,,,,2020-07-31,-3,-2,-17,5,-39,10
CM,Cameroon,,,,,,2020-08-01,-2,-3,-15,6,-10,5
CM,Cameroon,,,,,,2020-08-02,-2,-4,-15,4,-4,4
CM,Cameroon,,,,,,2020-08-03,2,0,-15,13,-12,4
CM,Cameroon,,,,,,2020-08-04,3,3,-11,15,-12,4
CM,Cameroon,,,,,,2020-08-05,2,3,-12,13,-11,5
CM,Cameroon,,,,,,2020-08-06,3,4,-13,17,-12,5
CM,Cameroon,,,,,,2020-08-07,4,4,-10,18,-11,3
CM,Cameroon,,,,,,2020-08-08,4,2,-11,17,-5,2
CM,Cameroon,,,,,,2020-08-09,3,3,-9,11,0,1
CM,Cameroon,,,,,,2020-08-10,3,2,-11,17,-11,3
CM,Cameroon,,,,,,2020-08-11,4,5,-9,21,-12,3
CM,Cameroon,,,,,,2020-08-12,5,6,-9,18,-10,3
CM,Cameroon,,,,,,2020-08-13,5,6,-10,21,-12,3
CM,Cameroon,,,,,,2020-08-14,5,6,-8,21,-12,2
CM,Cameroon,,,,,,2020-08-15,1,0,-13,14,-11,3
CM,Cameroon,,,,,,2020-08-16,1,0,-9,9,-2,2
CM,Cameroon,,,,,,2020-08-17,5,2,-10,21,-12,2
CM,Cameroon,,,,,,2020-08-18,5,1,-10,18,-11,3
CM,Cameroon,,,,,,2020-08-19,6,1,-4,15,-12,3
CM,Cameroon,,,,,,2020-08-20,3,-2,-8,12,-14,5
CM,Cameroon,,,,,,2020-08-21,2,-6,-12,6,-19,8
CM,Cameroon,,,,,,2020-08-22,7,-1,-8,13,-8,3
CM,Cameroon,,,,,,2020-08-23,5,-3,-11,5,-4,3
CM,Cameroon,,,,,,2020-08-24,9,1,-7,16,-13,3
CM,Cameroon,,,,,,2020-08-25,13,6,-3,19,-14,2
CM,Cameroon,,,,,,2020-08-26,13,5,-1,16,-13,2
CM,Cameroon,,,,,,2020-08-27,15,5,0,19,-14,3
CM,Cameroon,,,,,,2020-08-28,14,2,-1,16,-16,3
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-15,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-16,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-17,,,,,7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-18,,,,,8,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-19,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-20,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-21,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-22,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-23,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-24,,,,,2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-25,,,,,8,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-26,,,,,8,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-27,,,,,7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-28,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-02-29,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-01,,,,,6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-02,,,,,5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-03,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-04,,,,,6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-05,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-06,,,,,10,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-07,,,,,4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-08,,,,,13,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-09,,,,,6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-10,,,,,12,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-11,,,,,13,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-12,,,,,10,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-13,,,,,10,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-14,,,,,8,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-15,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-16,,,,,9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-17,,,,,16,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-18,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-19,,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-20,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-21,-10,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-22,,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-23,,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-24,,,,,-2,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-25,,,,,-3,
